CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
43.335.774/0001-86;2026-12-31;1;158220;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;352382;Capital Integralizado;2021-08-09;500.00;;500;0;500
43.335.774/0001-86;2026-12-31;1;158220;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;352383;Capital Autorizado;2021-08-09;0.00;;0;0;0
43.470.988/0001-65;2026-12-31;1;158375;EVEN CONSTRUTORA E INCORPORADORA S.A.;352719;Capital Emitido;2025-11-24;1757409998.31;;200000000;0;200000000
43.470.988/0001-65;2026-12-31;1;158375;EVEN CONSTRUTORA E INCORPORADORA S.A.;352720;Capital Subscrito;2025-11-24;1757409998.31;;200000000;0;200000000
43.470.988/0001-65;2026-12-31;1;158375;EVEN CONSTRUTORA E INCORPORADORA S.A.;352721;Capital Integralizado;2025-11-24;1757409998.31;;200000000;0;200000000
43.470.988/0001-65;2026-12-31;1;158375;EVEN CONSTRUTORA E INCORPORADORA S.A.;352722;Capital Autorizado;2014-05-20;742590001.69;;0;0;0
43.514.079/0001-81;2026-12-31;1;157975;CLI SUL S.A.;351872;Capital Emitido;2025-01-28;360228107.96;;543750625;0;543750625
43.514.079/0001-81;2026-12-31;1;157975;CLI SUL S.A.;351873;Capital Subscrito;2025-01-28;360228107.96;;543750625;0;543750625
43.514.079/0001-81;2026-12-31;1;157975;CLI SUL S.A.;351874;Capital Integralizado;2025-01-28;360228107.96;;543750625;0;543750625
43.776.517/0001-80;2026-12-31;1;158480;CIA SANEAMENTO BASICO EST SAO PAULO;353009;Capital Autorizado;2026-04-28;0.00;;6042708620;0;6042708620
43.776.517/0001-80;2026-12-31;1;158480;CIA SANEAMENTO BASICO EST SAO PAULO;353010;Capital Emitido;2026-04-28;21379216143.38;;3524534027;1;3524534028
43.776.517/0001-80;2026-12-31;1;158480;CIA SANEAMENTO BASICO EST SAO PAULO;353011;Capital Subscrito;2026-04-28;21379216143.38;;3524534027;1;3524534028
43.776.517/0001-80;2026-12-31;1;158480;CIA SANEAMENTO BASICO EST SAO PAULO;353012;Capital Integralizado;2026-04-28;21379216143.38;;3524534027;1;3524534028
43.948.405/0001-69;2026-12-31;1;158402;LUPO S.A.;352797;Capital Emitido;2026-04-29;1168150661.00;Totalmente integralizado;197593686;0;197593686
43.948.405/0001-69;2026-12-31;1;158402;LUPO S.A.;352798;Capital Subscrito;2026-04-29;1168150661.00;Totalmente integralizado;197593686;0;197593686
43.948.405/0001-69;2026-12-31;1;158402;LUPO S.A.;352799;Capital Integralizado;2026-04-29;1168150661.00;Totalmente integralizado;197593686;0;197593686
43.948.405/0001-69;2026-12-31;1;158402;LUPO S.A.;352800;Capital Autorizado;2021-08-16;1500000000.00;;0;0;0
44.854.238/0001-50;2026-12-31;1;158568;PARSAN S.A.;353218;Capital Emitido;2025-03-28;8869507.23;N/A;33333333;66666667;100000000
44.854.238/0001-50;2026-12-31;1;158568;PARSAN S.A.;353219;Capital Integralizado;2025-03-28;8869507.23;N/A;33333333;66666667;100000000
44.854.238/0001-50;2026-12-31;1;158568;PARSAN S.A.;353220;Capital Subscrito;2025-03-28;8869507.23;N/A;33333333;66666667;100000000
45.242.914/0001-05;2026-12-31;1;158608;C&A MODAS S.A.;353328;Capital Emitido;2019-10-24;1849418624.00;Não aplicável;308245068;0;308245068
45.242.914/0001-05;2026-12-31;1;158608;C&A MODAS S.A.;353329;Capital Subscrito;2019-10-24;1849418624.00;Não aplicável;308245068;0;308245068
45.242.914/0001-05;2026-12-31;1;158608;C&A MODAS S.A.;353330;Capital Integralizado;2019-10-24;1849418624.00;Não aplicável;308245068;0;308245068
45.242.914/0001-05;2026-12-31;1;158608;C&A MODAS S.A.;353331;Capital Autorizado;2019-10-02;0.00;Não aplicável;85684932;0;85684932
45.365.558/0001-09;2026-12-31;1;158596;VITTIA S.A.;353297;Capital Emitido;2024-03-27;480907803.72;;154714018;0;154714018
45.365.558/0001-09;2026-12-31;1;158596;VITTIA S.A.;353298;Capital Subscrito;2024-03-27;480907803.72;;154714018;0;154714018
45.365.558/0001-09;2026-12-31;1;158596;VITTIA S.A.;353299;Capital Integralizado;2024-03-27;480907803.72;;154714018;0;154714018
45.365.558/0001-09;2026-12-31;1;158596;VITTIA S.A.;353300;Capital Autorizado;2020-11-16;0.00;;500000000;0;500000000
45.987.245/0001-92;2026-12-31;1;158488;BIOMA EDUCAÇÃO S.A.;353027;Capital Integralizado;2025-08-06;349986465.86;;26633197;0;26633197
45.987.245/0001-92;2026-12-31;1;158488;BIOMA EDUCAÇÃO S.A.;353028;Capital Autorizado;2026-04-30;0.00;;48000000;0;48000000
46.119.855/0001-37;2026-12-31;2;157742;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;351366;Capital Integralizado;2026-04-30;704798668.00;704.798.668,00;704798668;0;704798668
46.573.272/0001-81;2026-12-31;1;158503;PORTO SAÚDE PARTICIPAÇÕES S.A.;353061;Capital Autorizado;2024-05-10;0.00;N/A;162684123;0;162684123
46.573.272/0001-81;2026-12-31;1;158503;PORTO SAÚDE PARTICIPAÇÕES S.A.;353062;Capital Integralizado;2026-03-30;1796380258.08;31/12/2026;1477493414;0;1477493414
46.573.272/0001-81;2026-12-31;1;158503;PORTO SAÚDE PARTICIPAÇÕES S.A.;353063;Capital Subscrito;2026-03-30;1801880258.08;N/A;1477493414;0;1477493414
46.573.272/0001-81;2026-12-31;1;158503;PORTO SAÚDE PARTICIPAÇÕES S.A.;353064;Capital Emitido;2026-03-30;1801880248.08;N/A;1477493414;0;1477493414
47.155.252/0001-53;2026-12-31;1;158578;VIA ARAUCÁRIA CONCESSIONÁRIA DE RODOVIAS S.A.;353244;Capital Emitido;2023-12-27;735074410.84;;735074410;0;735074410
47.155.252/0001-53;2026-12-31;1;158578;VIA ARAUCÁRIA CONCESSIONÁRIA DE RODOVIAS S.A.;353245;Capital Subscrito;2023-12-27;735074410.84;;735074410;0;735074410
47.155.252/0001-53;2026-12-31;1;158578;VIA ARAUCÁRIA CONCESSIONÁRIA DE RODOVIAS S.A.;353246;Capital Integralizado;2023-12-27;735074410.84;;735074410;0;735074410
47.509.120/0001-82;2026-12-31;1;158170;BRADESCO LEASING S.A. ARREND MERCANTIL;352259;Capital Emitido;2026-04-30;2660000000.00;30/04/2026;23585;0;23585
47.509.120/0001-82;2026-12-31;1;158170;BRADESCO LEASING S.A. ARREND MERCANTIL;352260;Capital Subscrito;2026-04-30;2660000000.00;30/04/2026;23585;0;23585
47.509.120/0001-82;2026-12-31;1;158170;BRADESCO LEASING S.A. ARREND MERCANTIL;352261;Capital Integralizado;2026-04-30;2660000000.00;30/04/2026;23585;0;23585
47.960.950/0001-21;2026-12-31;1;158554;MAGAZINE LUIZA S.A.;353189;Capital Emitido;2025-12-22;14202162483.70;Totalmente integralizado;775945010;0;775945010
47.960.950/0001-21;2026-12-31;1;158554;MAGAZINE LUIZA S.A.;353190;Capital Subscrito;2025-12-22;14202162483.70;Totalmente integralizado;775945010;0;775945010
47.960.950/0001-21;2026-12-31;1;158554;MAGAZINE LUIZA S.A.;353191;Capital Integralizado;2025-12-22;14202162483.70;Totalmente integralizado;775945010;0;775945010
47.960.950/0001-21;2026-12-31;1;158554;MAGAZINE LUIZA S.A.;353192;Capital Autorizado;2025-12-22;0.00;;1447673;0;1447673
48.851.242/0001-15;2026-12-31;1;158167;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;352249;Capital Emitido;2023-09-13;122000000.00;;122000000;0;122000000
48.851.242/0001-15;2026-12-31;1;158167;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;352250;Capital Subscrito;2023-09-13;122000000.00;;122000000;0;122000000
48.851.242/0001-15;2026-12-31;1;158167;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;352251;Capital Integralizado;2023-10-06;122000000.00;;122000000;0;122000000
49.263.189/0001-02;2026-12-31;1;158203;HELBOR EMPREENDIMENTOS S.A.;352331;Capital Emitido;2020-07-10;1310225371.46;;133851072;0;133851072
49.263.189/0001-02;2026-12-31;1;158203;HELBOR EMPREENDIMENTOS S.A.;352332;Capital Subscrito;2020-07-10;1310225371.46;;133851072;0;133851072
49.263.189/0001-02;2026-12-31;1;158203;HELBOR EMPREENDIMENTOS S.A.;352333;Capital Integralizado;2020-07-10;1310225371.46;;133851072;0;133851072
49.263.189/0001-02;2026-12-31;1;158203;HELBOR EMPREENDIMENTOS S.A.;352334;Capital Autorizado;2020-07-10;3000000000.00;;133851072;0;133851072
49.314.049/0001-08;2026-12-31;1;158118;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;352136;Capital Emitido;2025-06-24;680556761.56;30/06/2027;680556762;0;680556762
49.314.049/0001-08;2026-12-31;1;158118;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;352137;Capital Subscrito;2025-06-24;680556761.56;30/06/2027;680556762;0;680556762
49.314.049/0001-08;2026-12-31;1;158118;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;352138;Capital Integralizado;2025-06-24;265556761.56;;265556762;0;265556762
49.314.049/0001-08;2026-12-31;1;158118;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;352139;Capital Autorizado;2023-01-13;19443238.44;;0;0;0
49.669.856/0001-43;2026-12-31;1;158156;VESTE S.A. ESTILO;352220;Capital Emitido;2025-10-07;935140484.80;;114333843;0;114333843
49.669.856/0001-43;2026-12-31;1;158156;VESTE S.A. ESTILO;352221;Capital Subscrito;2025-10-07;935140484.80;;114333843;0;114333843
49.669.856/0001-43;2026-12-31;1;158156;VESTE S.A. ESTILO;352222;Capital Integralizado;2025-10-07;935140484.80;;114333843;0;114333843
49.669.856/0001-43;2026-12-31;1;158156;VESTE S.A. ESTILO;352223;Capital Autorizado;2023-09-29;0.00;;34093081;0;34093081
50.564.053/0001-03;2026-12-31;1;158435;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;352871;Capital Emitido;2019-09-05;879784955.67;;137615317;122894461;260509778
50.564.053/0001-03;2026-12-31;1;158435;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;352872;Capital Subscrito;2019-09-05;879784955.67;;137615317;122894461;260509778
50.564.053/0001-03;2026-12-31;1;158435;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;352873;Capital Integralizado;2019-09-05;879784955.67;;137615317;122894461;260509778
50.746.577/0001-15;2026-12-31;1;158409;COSAN S.A.;352816;Capital Autorizado;2025-10-23;0.00;Não aplicável;8000000000;0;8000000000
50.746.577/0001-15;2026-12-31;1;158409;COSAN S.A.;352817;Capital Emitido;2025-11-11;10282738100.99;Não aplicável;3966570932;0;3966570932
50.746.577/0001-15;2026-12-31;1;158409;COSAN S.A.;352818;Capital Integralizado;2025-11-11;10282738100.99;Não aplicável;3966570932;0;3966570932
50.746.577/0001-15;2026-12-31;1;158409;COSAN S.A.;352819;Capital Subscrito;2025-11-11;10282738100.99;Não aplicável;3966570932;0;3966570932
50.926.955/0001-42;2026-12-31;1;158195;VULCABRAS S.A.;352297;Capital Emitido;2026-03-19;1635304208.96;;317982170;0;317982170
50.926.955/0001-42;2026-12-31;1;158195;VULCABRAS S.A.;352298;Capital Subscrito;2026-03-19;1635304208.96;;317982170;0;317982170
50.926.955/0001-42;2026-12-31;1;158195;VULCABRAS S.A.;352299;Capital Integralizado;2026-03-19;1635304208.96;;317982170;0;317982170
50.926.955/0001-42;2026-12-31;1;158195;VULCABRAS S.A.;352300;Capital Autorizado;2026-03-19;0.00;;500000000;0;500000000
51.128.999/0001-90;2026-12-31;1;158182;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;352280;Capital Integralizado;2025-12-30;47029910.54;;13244400;0;13244400
51.128.999/0001-90;2026-12-31;1;158182;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;352281;Capital Autorizado;2008-01-07;200000000.00;;0;0;0
51.218.147/0001-93;2026-12-31;1;158541;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;353149;Capital Emitido;2025-10-31;3030452762.74;;164997069;0;164997069
51.218.147/0001-93;2026-12-31;1;158541;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;353150;Capital Subscrito;2025-10-31;3030452762.74;;164997069;0;164997069
51.218.147/0001-93;2026-12-31;1;158541;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;353151;Capital Integralizado;2025-10-31;3030452762.74;;164997069;0;164997069
51.218.147/0001-93;2026-12-31;1;158541;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;353152;Capital Autorizado;2022-01-31;0.00;;200000000;0;200000000
51.430.503/0001-38;2026-12-31;1;158499;PORTO SERVIÇO S.A;353053;Capital Emitido;2026-04-30;583434657.24;N/A;801383617;0;801383617
51.430.503/0001-38;2026-12-31;1;158499;PORTO SERVIÇO S.A;353054;Capital Subscrito;2026-04-30;583434657.24;N/A;801383617;0;801383617
51.430.503/0001-38;2026-12-31;1;158499;PORTO SERVIÇO S.A;353055;Capital Autorizado;2024-05-10;0.00;N/A;146785572;0;146785572
51.430.503/0001-38;2026-12-31;1;158499;PORTO SERVIÇO S.A;353056;Capital Integralizado;2026-04-30;583434657.24;N/A;801383617;0;801383617
51.466.860/0001-56;2026-03-31;9;157483;SAO MARTINHO S.A.;351102;Capital Autorizado;2016-12-09;0.00;N/A;372000000;0;372000000
51.466.860/0001-56;2026-03-31;9;157483;SAO MARTINHO S.A.;351103;Capital Subscrito;2025-07-25;4819108798.27;N/A;332435391;0;332435391
51.466.860/0001-56;2026-03-31;9;157483;SAO MARTINHO S.A.;351104;Capital Integralizado;2025-07-25;4819108798.27;N/A;332435391;0;332435391
51.466.860/0001-56;2026-03-31;9;157483;SAO MARTINHO S.A.;351105;Capital Emitido;2025-07-25;4819108798.27;N/A;332435391;0;332435391
51.928.174/0001-50;2026-12-31;1;158006;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;351932;Capital Emitido;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2026-12-31;1;158006;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;351933;Capital Subscrito;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2026-12-31;1;158006;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;351934;Capital Integralizado;2020-01-31;931454939.71;;12425418;0;12425418
51.928.174/0001-50;2026-12-31;1;158006;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;351935;Capital Autorizado;2011-04-14;0.00;;1000000000;0;1000000000
52.270.350/0001-71;2026-12-31;1;158620;B100 S.A.;353370;Capital Emitido;2025-12-26;1845884.45;;5834014;0;5834014
52.270.350/0001-71;2026-12-31;1;158620;B100 S.A.;353371;Capital Integralizado;2025-12-26;1845884.45;;5834014;0;5834014
52.270.350/0001-71;2026-12-31;1;158620;B100 S.A.;353372;Capital Subscrito;2025-12-26;1845884.45;;5834014;0;5834014
52.270.350/0001-71;2026-12-31;1;158620;B100 S.A.;353373;Capital Autorizado;2024-11-28;4549572846.94;;0;0;0
52.475.549/0001-36;2026-12-31;1;158491;R/HOLDINGS S.A.;353037;Capital Emitido;2025-07-03;100643.08;Não aplicável;100643;0;100643
52.475.549/0001-36;2026-12-31;1;158491;R/HOLDINGS S.A.;353038;Capital Integralizado;2025-07-03;100643.08;Não aplicável;100643;0;100643
52.475.549/0001-36;2026-12-31;1;158491;R/HOLDINGS S.A.;353039;Capital Subscrito;2025-07-03;100643.08;Não aplicável;100643;0;100643
52.475.549/0001-36;2026-12-31;1;158491;R/HOLDINGS S.A.;353040;Capital Autorizado;2025-07-03;10000000000.00;;0;0;0
52.810.883/0001-07;2026-12-31;1;158498;REVEE MCO S.A.;353049;Capital Integralizado;2025-08-15;694177.01;26/01/2026;80094177;0;80094177
52.810.883/0001-07;2026-12-31;1;158498;REVEE MCO S.A.;353050;Capital Emitido;2025-07-29;80094177.01;26/01/2026;80094177;0;80094177
52.810.883/0001-07;2026-12-31;1;158498;REVEE MCO S.A.;353051;Capital Subscrito;2025-07-29;80094177.01;26/01/2026;80094177;0;80094177
52.810.883/0001-07;2026-12-31;1;158498;REVEE MCO S.A.;353052;Capital Autorizado;2025-07-03;10000000000.00;;0;0;0
52.841.191/0001-18;2026-12-31;1;158609;REVEE S.A.;353332;Capital Autorizado;2025-04-22;10000000000.00;;0;0;0
52.841.191/0001-18;2026-12-31;1;158609;REVEE S.A.;353333;Capital Emitido;2025-08-06;120115081.52;;10171150;0;10171150
52.841.191/0001-18;2026-12-31;1;158609;REVEE S.A.;353334;Capital Integralizado;2025-08-06;120115081.52;;10171150;0;10171150
52.841.191/0001-18;2026-12-31;1;158609;REVEE S.A.;353335;Capital Subscrito;2025-08-06;120115081.52;;10171150;0;10171150
53.113.791/0001-22;2026-12-31;1;157892;TOTVS S.A.;351727;Capital Integralizado;2024-11-06;2962584687.27;N/A;599401581;0;599401581
53.113.791/0001-22;2026-12-31;1;157892;TOTVS S.A.;351728;Capital Autorizado;2021-04-20;4000000000.00;N/A;599401581;0;599401581
53.113.791/0001-22;2026-12-31;1;157892;TOTVS S.A.;351729;Capital Emitido;2024-11-06;2962584687.27;N/A;599401581;0;599401581
53.113.791/0001-22;2026-12-31;1;157892;TOTVS S.A.;351730;Capital Subscrito;2024-11-06;2962584687.27;N/A;599401581;0;599401581
53.153.938/0001-08;2026-12-31;1;158099;UNIÃO PET PARTICIPAÇÕES S.A.;352078;Capital Emitido;2026-01-05;1324217011.67;N/A;860793811;0;860793811
53.153.938/0001-08;2026-12-31;1;158099;UNIÃO PET PARTICIPAÇÕES S.A.;352079;Capital Subscrito;2026-01-05;1324217011.67;N/A;860793811;0;860793811
53.153.938/0001-08;2026-12-31;1;158099;UNIÃO PET PARTICIPAÇÕES S.A.;352080;Capital Integralizado;2026-01-05;1324217011.67;N/A;860793811;0;860793811
53.153.938/0001-08;2026-12-31;1;158099;UNIÃO PET PARTICIPAÇÕES S.A.;352081;Capital Autorizado;2026-01-05;0.00;;200000000;0;200000000
56.444.250/0001-75;2026-12-31;1;158077;HAUSCENTER SA;352035;Capital Integralizado;1997-11-04;57283.04;;2327;0;2327
56.444.250/0001-75;2026-12-31;1;158077;HAUSCENTER SA;352036;Capital Autorizado;1997-11-04;57283.04;;2327;0;2327
56.643.018/0001-66;2026-12-31;1;158045;EUCATEX S.A. INDUSTRIA E COMERCIO;351988;Capital Emitido;2025-12-29;1485246533.67;;31257700;61361556;92619256
56.643.018/0001-66;2026-12-31;1;158045;EUCATEX S.A. INDUSTRIA E COMERCIO;351989;Capital Subscrito;2025-12-29;1485246535.67;;31257700;61361556;92619256
56.643.018/0001-66;2026-12-31;1;158045;EUCATEX S.A. INDUSTRIA E COMERCIO;351990;Capital Integralizado;2025-12-29;1485246535.67;;31257700;61361556;92619256
56.720.428/0001-63;2026-12-31;1;158278;ROMI S.A.;352508;Capital Integralizado;2024-03-26;1001432789.79;04/04/2024;93170747;0;93170747
56.720.428/0001-63;2026-12-31;1;158278;ROMI S.A.;352509;Capital Autorizado;2024-03-26;0.00;;112000000;0;112000000
56.992.423/0001-90;2026-12-31;1;158300;BICICLETAS MONARK S.A.;352554;Capital Integralizado;2008-04-29;133009849.12;;454750;0;454750
58.070.452/0001-20;2026-12-31;1;158521;IGUÁ SERGIPE S.A.;353104;Capital Integralizado;2024-11-26;640001000.00;N/A;640001000;0;640001000
58.070.452/0001-20;2026-12-31;1;158521;IGUÁ SERGIPE S.A.;353105;Capital Emitido;2024-11-26;640001000.00;N/A;640001000;0;640001000
58.070.452/0001-20;2026-12-31;1;158521;IGUÁ SERGIPE S.A.;353106;Capital Subscrito;2024-11-26;640001000.00;N/A;640001000;0;640001000
58.070.452/0001-20;2026-12-31;1;158521;IGUÁ SERGIPE S.A.;353107;Capital Autorizado;2025-04-29;1400001000.00;N/A;0;0;0
58.119.199/0001-51;2026-12-31;1;158221;BRADSAÚDE S.A.;352384;Capital Integralizado;2026-04-06;14904489554.14;N/A;2924199731;0;2924199731
58.119.199/0001-51;2026-12-31;1;158221;BRADSAÚDE S.A.;352385;Capital Subscrito;2026-04-06;14904489554.14;N/A;2924199731;0;2924199731
58.119.199/0001-51;2026-12-31;1;158221;BRADSAÚDE S.A.;352386;Capital Emitido;2026-04-06;14904489554.14;N/A;2924199731;0;2924199731
58.119.199/0001-51;2026-12-31;1;158221;BRADSAÚDE S.A.;352387;Capital Autorizado;2010-07-01;0.00;N/A;80000000;0;80000000
58.430.828/0001-60;2026-12-31;1;158411;BLAU FARMACÊUTICA S.A.;352824;Capital Emitido;2025-12-29;1760792711.46;N/A;233212121;0;233212121
58.430.828/0001-60;2026-12-31;1;158411;BLAU FARMACÊUTICA S.A.;352825;Capital Autorizado;2025-12-10;0.00;N/A;250000000;0;250000000
58.430.828/0001-60;2026-12-31;1;158411;BLAU FARMACÊUTICA S.A.;352826;Capital Subscrito;2025-12-29;1760792711.46;N/A;233212121;0;233212121
58.430.828/0001-60;2026-12-31;1;158411;BLAU FARMACÊUTICA S.A.;352827;Capital Integralizado;2025-12-29;1760792711.46;N/A;233212121;0;233212121
59.105.999/0001-86;2026-12-31;1;158100;WHIRLPOOL S.A.;352082;Capital Emitido;2025-08-14;859102348.07;n/a;1028700891;474085113;1502786004
59.105.999/0001-86;2026-12-31;1;158100;WHIRLPOOL S.A.;352083;Capital Integralizado;2025-08-14;859102348.07;n/a;1028700891;474085113;1502786004
59.105.999/0001-86;2026-12-31;1;158100;WHIRLPOOL S.A.;352084;Capital Subscrito;2025-08-14;859102348.07;n/a;1028700891;474085113;1502786004
59.115.685/0001-64;2026-12-31;1;158472;TUPI ENERGIAS RENOVÁVEIS S.A.;352976;Capital Integralizado;2025-10-21;217436365.49;N/A;217436365;0;217436365
59.115.685/0001-64;2026-12-31;1;158472;TUPI ENERGIAS RENOVÁVEIS S.A.;352977;Capital Autorizado;2025-09-26;5000000000.00;N/A;0;0;0
59.115.685/0001-64;2026-12-31;1;158472;TUPI ENERGIAS RENOVÁVEIS S.A.;352978;Capital Emitido;2025-10-21;217436365.49;N/A;217436365;0;217436365
59.115.685/0001-64;2026-12-31;1;158472;TUPI ENERGIAS RENOVÁVEIS S.A.;352979;Capital Subscrito;2025-10-21;217436365.49;N/A;217436365;0;217436365
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;337007;Capital Emitido;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;337008;Capital Subscrito;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;337009;Capital Integralizado;2025-03-07;837303842.60;30/04/2026;837303842;0;837303842
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;338518;Capital Emitido;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;338519;Capital Subscrito;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;338520;Capital Integralizado;2025-03-07;837303842.60;30/04/2026;837303842;0;837303842
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;339241;Capital Emitido;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;339242;Capital Subscrito;2025-02-11;1117148161.00;;1117148161;0;1117148161
59.196.897/0001-13;2026-03-31;1;149513;CONCESSIONÁRIA DE RODOVIAS PRVIAS S.A.;339243;Capital Integralizado;2025-03-07;837303842.60;30/04/2026;837303842;0;837303842
59.418.806/0001-47;2026-12-31;1;158489;TRACK & FIELD CO S.A.;353029;Capital Emitido;2025-04-25;336147913.05;Totalmente integralizado;877251375;65492864;942744239
59.418.806/0001-47;2026-12-31;1;158489;TRACK & FIELD CO S.A.;353030;Capital Integralizado;2025-04-25;336147913.05;Totalmente integralizado;877251375;65492864;942744239
59.418.806/0001-47;2026-12-31;1;158489;TRACK & FIELD CO S.A.;353031;Capital Autorizado;2020-02-27;0.00;N/A;1600000000;0;1600000000
59.418.806/0001-47;2026-12-31;1;158489;TRACK & FIELD CO S.A.;353032;Capital Subscrito;2025-04-25;336147913.05;Totalmente integralizado;877251375;65492864;942744239
59.546.515/0001-34;2026-12-31;1;158487;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;353024;Capital Emitido;2022-09-22;1168847027.00;;1168847027;0;1168847027
59.546.515/0001-34;2026-12-31;1;158487;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;353025;Capital Subscrito;2022-09-22;1168847027.00;;1168847027;0;1168847027
59.546.515/0001-34;2026-12-31;1;158487;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;353026;Capital Integralizado;2022-09-22;1168847027.00;;1168847027;0;1168847027
59.693.110/0001-29;2026-12-31;1;158567;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;353214;Capital Autorizado;2025-10-01;411383028.92;;1500000000;1500000000;3000000000
59.693.110/0001-29;2026-12-31;1;158567;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;353215;Capital Integralizado;2025-10-01;411383028.92;;168608200;149005540;317613740
59.693.110/0001-29;2026-12-31;1;158567;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;353216;Capital Subscrito;2025-10-01;411383028.92;;168608200;149005540;317613740
59.693.110/0001-29;2026-12-31;1;158567;ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO;353217;Capital Emitido;2025-10-01;411383028.92;;168608200;149005540;317613740
59.717.553/0001-02;2026-12-31;1;158547;GRUPO MULTILASER S.A.;353167;Capital Emitido;2021-07-20;1713377678.90;Totalmente integralizado;820539225;0;820539225
59.717.553/0001-02;2026-12-31;1;158547;GRUPO MULTILASER S.A.;353168;Capital Subscrito;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2026-12-31;1;158547;GRUPO MULTILASER S.A.;353169;Capital Integralizado;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2026-12-31;1;158547;GRUPO MULTILASER S.A.;353170;Capital Autorizado;2021-05-11;0.00;;1067025987;0;1067025987
59.789.545/0001-71;2026-12-31;1;158242;POLPAR S.A.;352425;Capital Integralizado;2026-03-20;4525000.00;;101695;120000;221695
59.981.829/0001-65;2026-12-31;1;158256;RODOBENS SA;352454;Capital Autorizado;2021-01-04;1400000000.00;;0;0;0
59.981.829/0001-65;2026-12-31;1;158256;RODOBENS SA;352455;Capital Emitido;2025-12-26;945595673.00;;711983027;528422249;1240405276
59.981.829/0001-65;2026-12-31;1;158256;RODOBENS SA;352456;Capital Subscrito;2025-12-26;945595673.00;;711983027;528422249;1240405276
59.981.829/0001-65;2026-12-31;1;158256;RODOBENS SA;352457;Capital Integralizado;2025-12-26;945595673.00;;711983027;528422249;1240405276
